Open Price,High Price,Low Price,Close Price,Trade Date
430.25,438.75,428.25,428.5,07/16/2015
427,431.75,421,430,07/15/2015
433.75,436.25,423.25,423.25,07/14/2015
427,434.25,424,434,07/13/2015
420,431,418,426.5,07/10/15
416.5,425,416.5,419.75,07/09/15
414.75,420.75,411.75,416.25,07/08/15
412.5,416.25,407.75,415.75,07/07/15
417.75,419.5,408.75,419,07/06/15
413,422,409.75,420,07/02/15
411,417,403,415,07/01/15
383.25,415,382.75,413.25,06/30/2015
383.75,391.75,381.75,383,06/29/2015
376,390,375.5,384.75,06/26/2015
366,377,363.5,376.25,06/25/2015
367,371,363.25,366.25,06/24/2015
361,368.75,360.5,367.25,06/23/2015
352.75,360.5,350.5,360,06/22/2015
357.75,358,351.75,353.5,06/19/2015
359,361.25,356,358,06/18/2015
353.75,361.25,353.75,359,06/17/2015
349,354.25,347.5,354,06/16/2015
353,353.25,346.75,348.25,06/15/2015
356,356.75,352.25,353,06/12/15
357.5,360,354.5,356.75,06/11/15
364.75,366.5,356.75,357,06/10/15
364.75,368.5,362.5,364.5,06/09/15
360.5,366.25,360.5,365,06/08/15
362.75,367.25,359.75,360.25,06/05/15
358.5,364.5,356.5,362.75,06/04/15
359,364,357,358.5,06/03/15
352,359.5,351.75,359,06/02/15
350.5,354.25,348.25,352.5,06/01/15
353.25,357,350,351.5,05/29/2015
349.5,355,348.25,352.75,05/28/2015
355,356.5,348.75,349.25,05/27/2015
361,362.5,354,355,05/26/2015
364,367.75,359.5,360,05/22/2015
360,366.5,359.75,364.25,05/21/2015
362.25,362.5,358.5,359.5,05/20/2015
367.25,368.5,360.25,361.5,05/19/2015
365.25,371.25,364,368,05/18/2015
367.75,371.5,362,364.75,05/15/2015
356.75,363.75,356,363.75,05/14/2015
356.25,359,352.75,356,05/13/2015
358.25,362,355.25,356.25,05/12/15
359,361,357,358.25,05/11/15
357.75,359,356.5,358.75,05/08/15
365.5,366.25,357.25,357.75,05/07/15
361.75,369,361.75,366.25,05/06/15
357.75,361.75,354,361.25,05/05/15
359,360.75,356.75,358.5,05/04/15
362.5,363,357.5,360.25,05/01/15
364.25,367.75,360,362.25,04/30/2015
361,364.5,359.5,363.5,04/29/2015
360.5,363.5,359,361.5,04/28/2015
363.75,365.25,360.5,361.25,04/27/2015
371,371.25,363.75,364.25,04/24/2015
372.5,378,370.25,370.5,04/23/2015
373,374,369.25,372.75,04/22/2015
377,377,371.25,373.25,04/21/2015
379.5,381.75,375.75,378,04/20/2015
376.25,380.75,375,379.5,04/17/2015
375.75,377.75,373,376.5,04/16/2015
372.75,379,370.5,375.75,04/15/2015
371,374.75,370,373.25,04/14/2015
375,376,370.25,370.75,04/13/2015
378.25,379.5,374.25,377,04/10/15
379,380,375,378,04/09/15
383.25,385,376.75,379.25,04/08/15
385,387.25,382,383.5,04/07/15
386.25,390,383.5,385,04/06/15
,,,,04/03/15
381.75,388.5,378.25,386.25,04/02/15
377,382.25,374,381.5,04/01/15
394,398.5,375.25,375.25,03/31/2015
391.5,395,390,394.5,03/30/2015
391,393.5,389.25,390.25,03/27/2015
394,397,389.25,391,03/26/2015
392.75,395.75,391.5,395,03/25/2015
389.25,393.75,388.5,393.25,03/24/2015
385,391.75,385,390.25,03/23/2015
373.5,387.5,372.75,384.75,03/20/2015
377.5,380.5,370.5,373.75,03/19/2015
371.5,375.25,367,374.75,03/18/2015
379,379.75,370,371.25,03/17/2015
380.75,382.25,375.5,379,03/16/2015
383.25,383.75,375.25,375.25,03/13/2015
384,384.75,380,381,03/12/15
382.25,387.75,381.5,383.75,03/11/15
383,384.5,377,382.25,03/10/15
379.25,384.75,379.25,383,03/09/15
381,382.5,376.5,379.5,03/06/15
381.25,384.75,380,383,03/05/15
382,382.75,378,381.25,03/04/15
379,382.75,375.75,381.5,03/03/15
383,385.5,377.5,379,03/02/15
379,387.25,377,383,02/27/2015
376,382.25,375,379.75,02/26/2015
378,379.5,371.5,376.25,02/25/2015
379,387,377.5,378,02/24/2015
385.25,386,377.5,378.75,02/23/2015
389,389.5,383.5,385.25,02/20/2015
383.75,391.25,382.25,389.5,02/19/2015
389,390.5,383,383.75,02/18/2015
387,391,385,389.75,02/17/2015
383,388.5,382.25,387.5,02/13/2015
385.25,387.75,381.25,383,02/12/15
388,389.75,384,385.5,02/11/15
390.75,391.5,384.5,388,02/10/15
385.25,391.75,383.5,391.5,02/09/15
385,389.5,380,385.75,02/06/15
382.5,387.5,381.5,385,02/05/15
385,388.25,379.5,383.5,02/04/15
370,388.5,370,385,02/03/15
369.75,378.5,367.5,370,02/02/15
372.75,373,365.75,370,01/30/2015
373.5,373.5,368,372.5,01/29/2015
380.75,381.5,373,374.5,01/28/2015
383.5,386,380,381,01/27/2015
385.75,388.25,382.25,384,01/26/2015
384,388.5,382,386.25,01/23/2015
387.75,390.5,382.5,384,01/22/2015
390,392.5,386.25,387.25,01/21/2015
385.25,391,382.25,390.5,01/20/2015
380.5,388,379.5,386.25,01/16/2015
382.75,388,376,380.25,01/15/2015
386,386.25,376,382,01/14/2015
402,406.5,384.5,385.5,01/13/2015
399,407,390,401.75,01/12/15
394.75,401.5,393,400,01/09/15
396.5,398.75,392.75,394.75,01/08/15
404.75,407.25,395.75,395.75,01/07/15
405.5,409.5,402.25,404.75,01/06/15
395.75,406.75,394.5,405.75,01/05/15
396.25,398.5,391.5,395.25,01/02/15
406,406.5,396,397.75,12/31/2014
411.75,412.75,406,406.5,12/30/2014
414,417,410.75,412.75,12/29/2014
410.25,415,405.75,414.5,12/26/2014
413.5,415,405.75,408.25,12/24/2014
411,415.75,410.5,413.25,12/23/2014
409.75,414.25,408.5,410.75,12/22/2014
410.75,411.25,405,410.75,12/19/2014
408,414,407,411.25,12/18/2014
405.75,410,403.5,409,12/17/2014
407.75,411.5,404,405.5,12/16/2014
407.5,412.5,405,408.75,12/15/2014
389.75,398.5,388,396.75,12/12/14
382.5,390.5,382.5,389.5,12/11/14
382.5,384.75,377.75,382.5,12/10/14
377.25,383.75,374.75,382.75,12/09/14
380.5,386.25,376.5,377,12/08/14
375.25,382.5,372.25,382.5,12/05/14
368.5,376.75,367.5,376,12/04/14
367.5,369.5,364.25,369,12/03/14
375.25,376.75,367.5,367.75,12/02/14
374,377.75,370.25,375.25,12/01/14
377,380.25,370.25,377,11/28/2014
374,378.75,373.75,378,11/26/2014
367.5,375.25,366.25,374.5,11/25/2014
372.25,372.75,365.5,367.75,11/24/2014
372.75,381.5,369.75,371,11/21/2014
363,374.75,362.5,373,11/20/2014
371.75,372,362.75,363,11/19/2014
377.5,378.75,371.25,372.25,11/18/2014
381.5,384.25,374.25,378,11/17/2014
385.5,387,380.5,381.5,11/14/2014
377,389,377,385.75,11/13/2014
373.5,385,372.75,377.75,11/12/14
368.25,374.5,365.5,374,11/11/14
366,378.75,364.75,369,11/10/14
370,371.75,364.25,367.5,11/07/14
369.5,374.5,366.5,370,11/06/14
364,371.75,359,369.5,11/05/14
372.5,372.5,364,364.25,11/04/14
374.5,375.25,370.5,373,11/03/14
372.75,378,368,375,10/31/2014
374.75,381,371.5,373.75,10/30/2014
364.25,376,362.5,375.25,10/29/2014
362.5,371.75,361.25,364.75,10/28/2014
351.75,363.75,348.5,362.75,10/27/2014
359.25,365,352.25,352.5,10/24/2014
352,360.25,351,359.75,10/23/2014
355.5,361,352.25,352.25,10/22/2014
347.5,358.75,347,356,10/21/2014
345.25,349,342,347.75,10/20/2014
351.75,355.75,346.5,347.75,10/17/2014
347.75,353,345,353,10/16/2014
356,358.25,346.5,347.5,10/15/2014
345.5,357.5,343,357.25,10/14/2014
333.5,347.5,330.5,346,10/13/2014
343.25,348.5,332.5,334.75,10/10/14
342.5,348,340.75,344.25,10/09/14
340,343.5,337.5,343.25,10/08/14
331.75,342.25,330.5,341,10/07/14
323.25,332.75,323.25,332,10/06/14
322.75,325.75,321,323.75,10/03/14
320.5,323.25,319.25,323,10/02/14
320.25,323.5,318.25,320.75,10/01/14
325.5,326.25,319.5,320,09/30/2014
322.25,326.5,322,325.5,09/29/2014
326,327,322.75,323,09/26/2014
329.25,330.75,325.25,326.5,09/25/2014
325.5,330,324.75,329.5,09/24/2014
329.5,331,324.75,325.25,09/23/2014
331,331.5,326.75,330.75,09/22/2014
338,338.25,331.5,331.75,09/19/2014
341,341.75,338,338.25,09/18/2014
343.25,344.25,339.25,341.25,09/17/2014
342.5,350.5,338.75,344,09/16/2014
337,343.5,335.75,343,09/15/2014
333.5,335,330.25,333,09/12/14
338,338,329,332,09/11/14
336,340.75,335,339.5,09/10/14
338.75,338.75,334.75,336,09/09/14
345,348,336.75,339.75,09/08/14
336.25,347.5,335.25,347.25,09/05/14
341.25,342.25,333.25,336,09/04/14
355,355,340.5,340.75,09/03/14
357.5,360.75,355,355,09/02/14
360,361.75,356,358.75,08/29/2014
355.25,362,354.75,360.5,08/28/2014
355,356.5,352.5,355.75,08/27/2014
359,359.5,353.5,354.75,08/26/2014
363.5,364.25,358.75,359.25,08/25/2014
361.25,367,361.25,364.5,08/22/2014
358.75,366,358,362,08/21/2014
361.5,362,356.25,359.5,08/20/2014
360,363.25,356.5,362.5,08/19/2014
365.5,370,359.75,360.25,08/18/2014
361,368,360.5,365.75,08/15/2014
357.75,362.75,355,362.25,08/14/2014
358,361,354.5,358,08/13/2014
355.5,362,347.75,358.5,08/12/14
351,357.75,350.5,356.25,08/11/14
358.75,359.5,351.25,352,08/08/14
362,362.75,355.75,359,08/07/14
355.75,364,355.5,363,08/06/14
358,358.25,353,355.75,08/05/14
351.5,361.25,351.5,359.25,08/04/14
357,358.75,351.5,351.5,08/01/14
360.5,361.5,356.75,357,07/31/2014
361,364.25,357.75,361,07/30/2014
367.5,368.5,358.5,361.5,07/29/2014
363,369.25,363,367.25,07/28/2014
361,363.5,357,362.5,07/25/2014
361.75,369,356.5,361,07/24/2014
360,363.5,357.5,362.25,07/23/2014
363.5,367,359.75,360,07/22/2014
369,369,363,364.25,07/21/2014
379,381.25,370,370,07/18/2014
378,387.75,374.5,379.25,07/17/2014
374,386.25,373.75,377.5,07/16/2014
381,381.25,371,374.25,07/15/2014
397.75,408.75,390,390,07/14/2014
400.5,403.5,394,398,07/11/14
404,406,399.25,400.75,07/10/14
408.75,408.75,400.75,404.75,07/09/14
410.5,411,407.25,409,07/08/14
412.25,413.25,405.5,409.5,07/07/14
418.75,420.25,416.25,417.25,07/03/14
423,423.25,416.25,419,07/02/14
423.75,423.75,416,423.5,07/01/14
443,443.75,422.5,424,06/30/2014
442.25,444.5,440,443,06/27/2014
441.5,446,440.75,443,06/26/2014
443,443,440,441.75,06/25/2014
444.75,445,439.5,442.75,06/24/2014
453,457.75,444,444.25,06/23/2014
449.75,453.75,446.25,451.5,06/20/2014
441,450.75,441,449.5,06/19/2014
438.5,443.75,438.5,441,06/18/2014
440.75,441.5,435.5,439,06/17/2014
444.25,449.5,440.25,441,06/16/2014
444,449.75,443.75,446.75,06/13/2014
440.5,445,439.5,444.5,06/12/14
445.5,449.75,439.25,440.5,06/11/14
450.5,455,444.75,445.25,06/10/14
457,457.5,445.5,451,06/09/14
449,459.75,447,458.5,06/06/14
457,458,448.5,449.5,06/05/14
458.5,460.5,454.25,457,06/04/14
463.25,465,456,457.75,06/03/14
465,470.5,460.25,465,06/02/14
469.75,473.5,465,465,05/30/2014
472.5,472.75,467.25,469.75,05/29/2014
469.75,473,466.5,472.25,05/28/2014
474.5,475,469.25,469.75,05/27/2014
477.5,480.5,475.5,475.5,05/23/2014
474.5,482.5,472.5,477,05/22/2014
473.5,476,472.5,473.5,05/21/2014
477.75,481.25,473,473.75,05/20/2014
481.75,482.5,476.25,477,05/19/2014
484.5,487,480.25,484,05/16/2014
495.5,497.25,481.75,484.25,05/15/2014
503.25,505.5,498,499.5,05/14/2014
498,503.75,497,502.75,05/13/2014
503,503,495.75,497.25,05/12/14
512,519.5,503,505,05/09/14
510.75,514,505,513.75,05/08/14
512,514,507,510.5,05/07/14
503,514,497.75,513,05/06/14
494,504.5,493.25,502.75,05/05/14
503,505.25,492,493.75,05/02/14
513.25,515.75,501,503.5,05/01/14
515,515.5,509,514,04/30/2014
509,516,508.25,515.5,04/29/2014
506.25,512.5,505.25,507.25,04/28/2014
501.25,510.75,500.75,504.75,04/25/2014
502.75,507.5,499.5,501.75,04/24/2014
495.75,504.25,494.5,503,04/23/2014
489,500,487.25,496,04/22/2014
494,494,485.5,488,04/21/2014
497.5,501.25,493,494,04/17/2014
502.5,505,495.25,497.75,04/16/2014
502.75,506.75,497.5,503.75,04/15/2014
498.25,507,497.5,503.25,04/14/2014
499,505.25,497.5,498,04/11/14
502,503,494,500.5,04/10/14
506.25,519,500,502.25,04/09/14
498.5,507.75,496.25,506,04/08/14
500.25,502.5,494.5,499.75,04/07/14
498.5,502.5,492.75,502,04/04/14
497,501,494,499.5,04/03/14
506.75,507.5,490.5,496,04/02/14
501.5,512.5,501.25,507,04/01/14
490.25,503.75,475,502,03/31/2014
491,496.25,489,490,03/28/2014
484,492.75,482,491.5,03/27/2014
486,487.75,482.5,485.25,03/26/2014
489.5,490,485,486.5,03/25/2014
479,491,478.5,490.5,03/24/2014
478.5,481,476,477.5,03/21/2014
487,487.5,478,478.75,03/20/2014
485.75,491.75,482.25,487.25,03/19/2014
478.25,487,477,486.5,03/18/2014
484.5,487.5,476.5,477.75,03/17/2014
484.5,484.75,480.5,480.75,03/14/2014
483.75,486.25,477.5,483.25,03/13/2014
477.75,484.5,472,484.25,03/12/14
471.75,480,468.25,479.25,03/11/14
479,481.25,470.25,472.25,03/10/14
485.25,495,478,479.5,03/07/14
474.25,487.25,473.75,486,03/06/14
475,481,472.25,476,03/05/14
462.75,477.5,458,477,03/04/14
459,476.25,457.25,465.25,03/03/14
448,458.75,447.75,458,02/28/2014
455,458,447,447.5,02/27/2014
454.75,459,452,452,02/26/2014
451,456.25,448.25,455.5,02/25/2014
451.5,452.75,445.5,451.5,02/24/2014
455.5,456.5,450.25,452.25,02/21/2014
453.25,456.5,451,456.25,02/20/2014
448.5,455.25,448.25,454.75,02/19/2014
445,450,444.5,449.5,02/18/2014
440.25,446,438,445,02/14/2014
439.75,442,439,440.25,02/13/2014
440.75,445.75,439.25,439.5,02/12/14
442.75,444,437.25,441.25,02/11/14
442.75,449,440,442.75,02/10/14
442.5,445,440.5,444.5,02/07/14
442.5,447.25,441.25,442.75,02/06/14
441,444,439,443.5,02/05/14
435.5,442,434.5,441.5,02/04/14
433.5,438.75,433.25,435.25,02/03/14
432.5,434.75,431.25,434.25,01/31/2014
427.5,434.5,427.25,433,01/30/2014
431.25,431.75,427,427.25,01/29/2014
431,433.75,430.75,432.25,01/28/2014
428.75,432.75,427,431.75,01/27/2014
428.5,430.25,425.5,428.5,01/24/2014
426,431.25,425.75,428.5,01/23/2014
425,429,424.5,426.25,01/22/2014
424,425.75,421,424.75,01/21/2014
427,428,422.25,424.25,01/17/2014
425.75,430,425,427,01/16/2014
431,431.5,425.5,426.25,01/15/2014
433.5,434,427.25,432.5,01/14/2014
431.75,435.5,430.5,434,01/13/2014
411.5,433,406.25,431.75,01/10/14
416,416.75,408,411.25,01/09/14
425.25,427.75,414,414.5,01/08/14
427,430,425.25,425.25,01/07/14
423.5,428,423.5,427.5,01/06/14
420.5,424,417,423.75,01/03/14
422,427.25,418.5,420.75,01/02/14
423.5,423.5,421,421,12/31/2013
426.5,426.75,423,423.5,12/30/2013
426.25,429,426,427,12/27/2013
433,433,426,426.5,12/26/2013
433.5,435.75,431.75,435,12/24/2013
433,436,431.75,434.25,12/23/2013
429.75,434.25,427.5,434,12/20/2013
425,431,424.25,430.5,12/19/2013
426,429.75,423,425.5,12/18/2013
423,429,422,426.75,12/17/2013
425.75,426.5,420.5,422.75,12/16/2013
430,430,420.5,420.75,12/13/2013
431.25,431.75,424.25,427,12/12/13
427.5,432,426,431.5,12/11/13
428,431.25,421.75,427.5,12/10/13
424,429,422.75,429,12/09/13
422.5,425,419.5,424,12/06/13
425.5,426.25,420.5,423,12/05/13
421.5,430,418,425.5,12/04/13
416.5,423,414.75,422,12/03/13
414.75,417.25,410,416.75,12/02/13
418.75,419.5,413,415,11/29/2013
418,422.25,416.25,418.5,11/27/2013
424.75,425,415.75,417.75,11/26/2013
422.5,426.5,422.25,425,11/25/2013
422.25,426.75,420.5,422.75,11/22/2013
417,424,416.75,421.5,11/21/2013
417.5,419,415,416.5,11/20/2013
411.75,419,410.75,418.5,11/19/2013
421.5,422.5,411.5,412.5,11/18/2013
426,430,421.5,421.75,11/15/2013
429.75,431.25,425.5,426.5,11/14/2013
432,434.5,428.75,429.5,11/13/2013
434.25,438,430.25,431.75,11/12/13
427.25,437.25,427.25,434.75,11/11/13
419.5,429.5,415.5,425.5,11/08/13
421,424.25,419,420,11/07/13
424.5,426,420.75,421,11/06/13
425.5,427,424,425.75,11/05/13
426.25,428.75,425.25,425.5,11/04/13
427.75,429.75,425.75,426.75,11/01/13
430,436.25,427,428.25,10/31/2013
431.5,435,429.5,430,10/30/2013
430.25,434,428.25,432.25,10/29/2013
439,440,430.25,431,10/28/2013
440,442,439.5,439.75,10/25/2013
442,444.5,438.5,440.25,10/24/2013
438,446.25,437.5,442.25,10/23/2013
443.25,444.5,437,437.5,10/22/2013
440.5,444.5,438,443.25,10/21/2013
442.5,447.75,440,440.5,10/18/2013
442,446.5,441.5,443.5,10/17/2013
443,446,439,442.25,10/16/2013
436.5,444,436,443,10/15/2013
432.75,437.5,432,436.75,10/14/2013
436.5,437,432.5,432.5,10/11/13
443,446.5,436.5,439.25,10/10/13
441.5,447,440.5,444.25,10/09/13
448.5,449.75,439.75,441,10/08/13
442.75,449.5,441.5,449.5,10/07/13
439.5,443.75,438.75,443,10/04/13
438.75,443.75,438,439,10/03/13
438.75,441,435,439.75,10/02/13
441.25,444.75,435.25,439,10/01/13
452.5,462,440.75,441.5,09/30/2013
456.5,459,453,453.25,09/27/2013
454.5,457.75,451,457,09/26/2013
448.25,456.75,448.25,454,09/25/2013
452.5,457,448,449,09/24/2013
450,455,448.25,453.5,09/23/2013
459.5,460,450.5,450.5,09/20/2013
457,463.25,455.5,460,09/19/2013
454,457,452,456,09/18/2013
457,468.5,453.25,454,09/17/2013
457.5,462,454,457,09/16/2013
479.75,480.75,450,450,09/13/2013
479.75,485.75,466.25,475,09/12/13
474.5,480.25,473,480.25,09/11/13
475.5,476.5,472.25,474.25,09/10/13
491,493.5,475.5,477.5,09/09/13
489.25,492.5,484.25,492.25,09/06/13
493.75,495,483.5,489.75,09/05/13
497,497,487.5,494.5,09/04/13
501.25,504.5,486,498,09/03/13
496.75,499.5,487.75,497.25,08/30/2013
503.75,504.5,496,496.5,08/29/2013
500,506.75,495.5,502.5,08/28/2013
515,519.25,498.75,500,08/27/2013
500.75,522.75,500.75,515.5,08/26/2013
487.5,500,487,494.5,08/23/2013
497,498.75,486.5,488.5,08/22/2013
483.5,499.5,482,497.5,08/21/2013
492.75,494.25,482.5,483.5,08/20/2013
483.25,493.75,478.25,493,08/19/2013
481,483.75,468.5,473,08/16/2013
465,485,464.25,481.25,08/15/2013
455.25,465.75,455,465.5,08/14/2013
472,476.5,453.75,456,08/13/2013
465.5,480,457,470.5,08/12/13
473,476.75,464,464.5,08/09/13
468,475.5,468,473,08/08/13
472,476.25,467.25,468.5,08/07/13
469,475.5,465.5,472,08/06/13
473,475,465.5,469,08/05/13
487.5,489.25,475.25,476,08/02/13
499,499.75,486.5,487,08/01/13
495.5,499.5,493,499,07/31/2013
489.75,497.25,489.5,496,07/30/2013
492,497.5,488.25,489.25,07/29/2013
495.25,499.75,490,491,07/26/2013
508.5,510.75,492.25,495,07/25/2013
522.5,524.25,507.75,508,07/24/2013
539.25,539.25,521.5,522.5,07/23/2013
544.25,545,536.25,541,07/22/2013
539.75,545.5,536.75,542.5,07/19/2013
537.5,542.5,532,541,07/18/2013
546.25,549,537.75,539,07/17/2013
540,549.75,539,545,07/16/2013
542.5,543.75,534.5,537,07/15/2013
718,800,700.5,702.25,07/12/13
712,730,709,715,07/11/13
703.75,711.75,703.25,709.75,07/10/13
692,710,692,704.75,07/09/13
684,695,684,692,07/08/13
678,687,677.75,685,07/05/13
674,681.75,670,679.25,07/03/13
652.5,678.5,651,672,07/02/13
678.5,690,653.5,656,07/01/13
668,685.5,652.25,685,06/28/2013
664,673,660.5,673,06/27/2013
658.5,667,658.5,665,06/26/2013
654,661,652,658,06/25/2013
660,660.25,650.5,654.75,06/24/2013
673,673.75,660.25,664.5,06/21/2013
679.75,679.75,667.5,673,06/20/2013
672,683.75,665.25,680,06/19/2013
667.75,677.25,662.5,673,06/18/2013
652.5,672,651.5,670,06/17/2013
644,658,643.75,653.75,06/14/2013
652,653,640.5,644.5,06/13/2013
659,662,646.25,652,06/12/13
650.5,661.25,647.25,658,06/11/13
661.25,664.5,648.5,652,06/10/13
662.75,674,659.5,667.25,06/07/13
660,664.5,655.5,662.5,06/06/13
660.75,667,658.5,661.5,06/05/13
655.5,664.25,648,661,06/04/13
661.25,669,643.75,656.5,06/03/13
654,665.75,652.25,662.5,05/31/2013
663.75,667.25,649.5,655.5,05/30/2013
666,668.25,651.5,665.5,05/29/2013
659,669.75,655,667,05/28/2013
660.5,664.75,655.5,657.25,05/24/2013
658,669.75,653,661.5,05/23/2013
640.25,659.25,637.75,658,05/22/2013
644.75,647,632.5,638.25,05/21/2013
652,660.75,642.75,649,05/20/2013
641.75,656,638.25,652,05/17/2013
650.25,652,640.25,641.75,05/16/2013
652,659.75,645,650.5,05/15/2013
718,722,704.25,722,05/14/2013
694,722.5,694,720,05/13/2013
693,699.25,672,692,05/10/13
675,698,672.25,695,05/09/13
675.75,679.5,669,676,05/08/13
682,683.75,674.75,676,05/07/13
689,689,675.5,679.25,05/06/13
697,705,694.75,700.5,05/03/13
682,699.25,679.25,698,05/02/13
679.5,686.25,671,682.25,05/01/13
684.5,693,675.25,684,04/30/2013
649,688.75,649,683,04/29/2013
645,645,638.5,643.5,04/26/2013
639.5,647,638.5,645,04/25/2013
638.5,644.75,636,639,04/24/2013
647.5,647.5,638,638.5,04/23/2013
649.5,649.5,640.5,646.5,04/22/2013
645.25,652.75,642.75,652.25,04/19/2013
659,664.5,643,644.5,04/18/2013
662.75,665.25,656.5,660.25,04/17/2013
645,664,641,663.75,04/16/2013
660.5,661,644.5,646.5,04/15/2013
651.25,659.75,651.25,659,04/12/13
649,661.5,647,651.5,04/11/13
644,666.75,634.25,648.5,04/10/13
634.25,646,634,643.25,04/09/13
627.5,635.5,627.5,633.5,04/08/13
630,635.75,626.5,629.75,04/05/13
642.5,644,627,629.25,04/04/13
641.5,647,635.75,643,04/03/13
647,653.75,634,641.5,04/02/13
679,679,636.5,646.5,04/01/13
734,736.25,695.25,695.25,03/28/2013
730,737.75,727.75,733,03/27/2013
731.5,732.75,725.5,729,03/26/2013
725.5,734,721.5,732.5,03/25/2013
732.25,733,720,725.75,03/22/2013
731.25,734.5,726.5,733,03/21/2013
727,733,724.5,732.25,03/20/2013
719,728.75,718.5,727.75,03/19/2013
715.5,721,710,719.5,03/18/2013
716,719.75,712.25,716.5,03/15/2013
742,749,730,739,03/14/2013
741,744,730,741.75,03/13/2013
733.25,743.25,730,741.25,03/12/13
726.5,736.75,725.5,735,03/11/13
712.75,725.75,711.5,725.75,03/08/13
707.75,713.5,704,711.75,03/07/13
732.25,732.25,707.5,707.5,03/06/13
723,733.5,722.75,733,03/05/13
724.25,730.5,715.25,723,03/04/13
719.5,726.5,716,724.25,03/01/13
709.5,722,709.5,720,02/28/2013
705,711.25,702.5,710,02/27/2013
693.5,705.75,691.75,704,02/26/2013
690,695.5,687.5,695,02/25/2013
692,697.75,690,690.5,02/22/2013
700,701.25,690,691.5,02/21/2013
696.75,701.5,693.25,701,02/20/2013
701,703.25,691,695.25,02/19/2013
695,703.25,694,697.75,02/15/2013
695.75,699.25,690,693.75,02/14/2013
696.5,701,687.25,695,02/13/2013
702.25,703.25,691.5,696.25,02/12/13
709,713.75,701,701.75,02/11/13
710.5,720.75,706.75,710,02/08/13
721.25,722.25,710,710.5,02/07/13
729.25,729.5,720.5,721.75,02/06/13
734,735,724,729.5,02/05/13
738.5,741.75,730.75,734,02/04/13
740.25,746.25,735,735.75,02/01/13
739.25,744.5,734.25,741.75,01/31/2013
729,741,725.5,741,01/30/2013
728.5,732.5,727.5,729.5,01/29/2013
722.75,729.75,719,729.25,01/28/2013
725,727.5,717.5,720,01/25/2013
720.25,726,714.5,723.25,01/24/2013
728,730.5,719.25,721,01/23/2013
730.25,734.75,726.25,728,01/22/2013
724.5,729.5,723,727.5,01/18/2013
731.25,734,722.5,724.75,01/17/2013
730,735,724.5,733,01/16/2013
723.5,734.5,722,731.5,01/15/2013
713.75,726.75,713,724,01/14/2013
698.5,723.75,686.25,709.5,01/11/13
694.75,700.5,694.5,698.25,01/10/13
688,696,686.5,694.5,01/09/13
685.5,694.5,683.75,688,01/08/13
680.5,690,678,685.75,01/07/13
688,692.25,679.5,680,01/04/13
690.75,694.75,685,687.5,01/03/13
706.25,707.25,687.75,689,01/02/13
694,701.5,689.25,700.5,12/31/2012
691.75,696.25,688.75,693.75,12/28/2012
693.25,695.5,689.25,692,12/27/2012
705,706.25,692.25,693.25,12/26/2012
703,707.25,700.5,705,12/24/2012
697,704.75,696.75,703,12/21/2012
704,705,687.5,696.25,12/20/2012
721.25,723,701.5,703.25,12/19/2012
724,725.75,715.25,720.5,12/18/2012
732,734.75,721.25,724.5,12/17/2012
711.5,720,710.25,720,12/14/2012
721,724,709.25,713,12/13/2012
724.25,727.25,716.25,720.75,12/12/12
727,731.25,720,724.25,12/11/12
731,732.25,721,726.75,12/10/12
748,749,731.5,732,12/07/12
752.75,753.5,744.5,748.5,12/06/12
747,754.75,745.5,753.75,12/05/12
749,751.5,741,746.25,12/04/12
752,759,744.25,750,12/03/12
752.5,752.5,742,749,11/30/2012
759,763,751,751.5,11/29/2012
758.75,763.25,754.75,760.5,11/28/2012
746.5,760.25,746.5,760,11/27/2012
744.75,753,741.75,746.75,11/26/2012
746.25,749,743.25,745,11/23/2012
743,747,738,740.75,11/21/2012
738.75,747.25,734.25,742.5,11/20/2012
726.5,741.25,726.25,740,11/19/2012
721.25,729.75,711,725.5,11/16/2012
725.75,727.75,720.25,721,11/15/2012
723,729.25,720.25,725.75,11/14/2012
717.5,725.75,710.5,722.5,11/13/2012
736.75,743.5,712.5,717.25,11/12/12
741,755,733.5,739,11/09/12
744.5,748,740.5,741,11/08/12
740.5,751.75,734,744,11/07/12
735.5,741.5,735.5,740.75,11/06/12
737.5,745,733,736,11/05/12
750,751.5,736,740.25,11/02/12
755.5,763.25,750,750,11/01/12
741.75,757.75,741.75,756,10/31/2012
737.25,743.75,736,741.75,10/30/2012
737,746,732.5,738,10/29/2012
742,744.75,737,738,10/26/2012
753.5,757.5,740.75,741.25,10/25/2012
756,763.5,751.5,754.25,10/24/2012
761,762.5,749.5,755.75,10/23/2012
761,767,758.75,760.75,10/22/2012
760.75,769,758.25,760.5,10/19/2012
745.25,762,744.5,760.5,10/18/2012
738,746.25,736.25,745,10/17/2012
737.75,745.25,735,738.25,10/16/2012
751.5,751.5,732.5,736.5,10/15/2012
772,772.75,749.5,752,10/12/12
736.5,776,733.75,773.5,10/11/12
742,743.5,732.25,736.75,10/10/12
741.75,748.5,740.25,741.25,10/09/12
747,748,740,742,10/08/12
756.5,758.25,746.25,748.5,10/05/12
756.5,767.5,753,755.5,10/04/12
757.75,763.5,747,756.5,10/03/12
756.5,760,746,758.25,10/02/12
760.25,768.5,751.5,757,10/01/12
716.5,756.25,705,756.25,09/28/2012
725,726.75,711.5,717,09/27/2012
